tconst,titleType,primaryTitle,startYear,endYear,genres,averageRating,numVotes,title_x,imdb_url,title_y
tt4000976,tvShort,V starom sunduke,1990,,"Animation,Family,Short",5.2,11,['V starom sunduke'],https://www.imdb.com/title/tt4000976/,V starom sunduke
tt3997804,video,Milky Passion,1990,,"Animation,Romance,Short",3.3,10,['Mirukyi passhon'],https://www.imdb.com/title/tt3997804/,Mirukyi passhon
tt4016744,video,The Tales Trilogy,1990,,"Adult,Animation,Comedy",6.1,16,['Konai shasei'],https://www.imdb.com/title/tt4016744/,Konai shasei
tt4106238,tvShort,Motuzochka,1990,,"Animation,Family,Short",7.3,16,['Motuzochka'],https://www.imdb.com/title/tt4106238/,Motuzochka
tt4083644,tvSeries,Majuu Sensen,1990,,"Action,Animation,Fantasy",5.4,10,['Majuu Sensen'],https://www.imdb.com/title/tt4083644/,Majuu Sensen
tt0251874,tvMovie,The Muppets Celebrate Jim Henson,1990,,"Action,Animation,Biography",8.6,325,['The Muppets Celebrate Jim Henson'],https://www.imdb.com/title/tt0251874/,The Muppets Celebrate Jim Henson
tt4087090,short,Sonic Soldier Borgman: Lover's Rain,1990,,"Action,Animation,Drama",6.4,9,"[""Sonic Soldier Borgman: Lover's Rain""]",https://www.imdb.com/title/tt4087090/,Sonic Soldier Borgman: Lover's Rain
tt0250633,video,The Orchestra,1990,,"Animation,Music,Short",5.7,16,['The Orchestra'],https://www.imdb.com/title/tt0250633/,The Orchestra
tt0251148,video,Jack and the Beanstalk,1990,,"Animation,Family,Fantasy",6.9,47,['Jack and the Beanstalk'],https://www.imdb.com/title/tt0251148/,Jack and the Beanstalk
tt1408979,short,Solo for Moon and Wolf,1990,,"Animation,Short",6.4,23,['Solo dlya luny i volka'],https://www.imdb.com/title/tt1408979/,Solo dlya luny i volka
tt1408986,short,A Military Mystery,1990,,"Animation,Short",6.2,23,['Voennaya tayna'],https://www.imdb.com/title/tt1408986/,Voennaya tayna
tt4401830,short,About the Tap Who Sang at the Opera,1990,,"Animation,Comedy,Fantasy",7.2,11,"['O vodovodu, ktery zpval v opere']",https://www.imdb.com/title/tt4401830/,"O vodovodu, ktery zpval v opere"
tt4297116,tvMiniSeries,Goddamn,1990,1990,"Adventure,Animation,Sport",6.9,51,['Goddamn'],https://www.imdb.com/title/tt4297116/,Goddamn
tt4263968,short,Kitabi Dada Gorgud: Sakrayin Dastani,1990,,"Animation,Short",7.4,12,['Kitabi Dada Gorgud: Sakrayin Dastani'],https://www.imdb.com/title/tt4263968/,Kitabi Dada Gorgud: Sakrayin Dastani
tt0317155,short,Big Bang,1990,,"Animation,Short",6.5,106,['Big Bang'],https://www.imdb.com/title/tt0317155/,Big Bang
tt4270456,tvSeries,The Beano's Dennis the Menace and Gnasher Show,1990,,"Animation,Comedy,Family",6.6,15,"[""The Beano's Dennis the Menace and Gnasher Show""]",https://www.imdb.com/title/tt4270456/,The Beano's Dennis the Menace and Gnasher Show
tt4343038,short,Taniec szkieletw,1990,,"Animation,Short",6,10,['Taniec szkieletw'],https://www.imdb.com/title/tt4343038/,Taniec szkieletw
tt4343060,short,The Swan,1990,,"Animation,Short",5.9,10,['Labedz'],https://www.imdb.com/title/tt4343060/,Labedz
tt4339534,short,Ithaf,1990,,"Animation,Short",7.4,7,['Ithaf'],https://www.imdb.com/title/tt4339534/,Ithaf
tt0318517,video,Gude Crest,1990,,"Adventure,Animation,Fantasy",6,28,['Onna Senshi Efe and Jelia: Goude no monsho'],https://www.imdb.com/title/tt0318517/,Onna Senshi Efe and Jelia: Goude no monsho
tt4576176,short,Anyway,1990,,"Animation,Short",7.1,8,['Anyway'],https://www.imdb.com/title/tt4576176/,Anyway
tt4568720,tvShort,The Emperor's New Clothes,1990,,"Animation,Family,Short",7,29,['Novoe plate korolya'],https://www.imdb.com/title/tt4568720/,Novoe plate korolya
tt4503302,tvMiniSeries,Pretty Piggies,1990,1990,"Adventure,Animation,Comedy",6.5,10,['Pretty Piggies'],https://www.imdb.com/title/tt4503302/,Pretty Piggies
tt4654726,short,The Big Time,1990,,"Animation,Short",6.5,23,['Veliki provod'],https://www.imdb.com/title/tt4654726/,Veliki provod
tt4938396,tvSeries,The Flying Superboard,1990,2002,Animation,7.3,7,['Narara Superboard'],https://www.imdb.com/title/tt4938396/,Narara Superboard
tt4862838,short,Must the Hedgehog Be Prickly,1990,,"Animation,Family,Short",6.8,41,['Yozhik dolzhen byt kolyuchim?'],https://www.imdb.com/title/tt4862838/,Yozhik dolzhen byt kolyuchim?
tt5095130,tvSeries,Marianne the First,1990,,"Adventure,Animation,Family",8.6,32,['Marianne 1re'],https://www.imdb.com/title/tt5095130/,Marianne 1re
tt1395115,short,Delo proshloe...,1990,,"Animation,Short",6.3,26,['Delo proshloe...'],https://www.imdb.com/title/tt1395115/,Delo proshloe...
tt5137458,tvSeries,Toucan 'Tecs: The Adventures of Zippi & Zac,1990,1993,"Animation,Family,Short",7.4,22,"[""Toucan 'Tecs: The Adventures of Zippi & Zac""]",https://www.imdb.com/title/tt5137458/,Toucan 'Tecs: The Adventures of Zippi & Zac
tt0247117,tvSeries,Moomin,1990,1992,"Adventure,Animation,Comedy",8.4,5131,['Tanosh? M?min ikka'],https://www.imdb.com/title/tt0247117/,Tanosh? M?min ikka
tt1394242,short,One Day...,1990,,"Animation,Comedy,Short",6.2,27,['Odnazhdy...'],https://www.imdb.com/title/tt1394242/,Odnazhdy...
tt1394257,short,Poems with Hippos,1990,,"Animation,Short",6,25,['Stikhi s begemotami'],https://www.imdb.com/title/tt1394257/,Stikhi s begemotami
tt1394153,tvMovie,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",1990,,"Animation,Family,Musical",6.7,81,"['Alexander and the Terrible, Horrible, No Good, Very Bad Day']",https://www.imdb.com/title/tt1394153/,"Alexander and the Terrible, Horrible, No Good, Very Bad Day"
tt5247844,video,Shiratori Reiko de Gozaimasu!: Futari dake no Love Love Show,1990,,"Animation,Short",5,7,['Shiratori Reiko de Gozaimasu!: Futari dake no Love Love Show'],https://www.imdb.com/title/tt5247844/,Shiratori Reiko de Gozaimasu!: Futari dake no Love Love Show
tt5225534,tvSeries,Kyatto Ninden Teyandee,1990,1991,"Action,Adventure,Animation",7,43,['Kyatt? ninden teyandee'],https://www.imdb.com/title/tt5225534/,Kyatt? ninden teyandee
tt1388915,short,Glass,1990,,"Animation,Short",6.1,31,['Steklo'],https://www.imdb.com/title/tt1388915/,Steklo
tt5390044,movie,Tistou the Green Thumb,1990,,"Animation,Fantasy,War",7.9,45,['Tistou: Midori no oyayubi'],https://www.imdb.com/title/tt5390044/,Tistou: Midori no oyayubi
tt1388886,short,Two Hands,1990,,"Animation,Short",6.3,24,['Dve ruki'],https://www.imdb.com/title/tt1388886/,Dve ruki
tt1388880,short,Little Lamb,1990,,"Animation,Short",5.8,29,['Barashek'],https://www.imdb.com/title/tt1388880/,Barashek
tt5513182,tvSeries,Kingdom Adventure,1990,1991,"Animation,Family,Fantasy",8.1,16,['Kingdom Adventure'],https://www.imdb.com/title/tt5513182/,Kingdom Adventure
tt5725986,tvSeries,Kasztaniaki,1990,1997,"Animation,Family",5.2,36,['Kasztaniaki'],https://www.imdb.com/title/tt5725986/,Kasztaniaki
tt5663482,video,The Jungle Book,1990,,"Adventure,Animation,Drama",7.4,39,['The Jungle Book'],https://www.imdb.com/title/tt5663482/,The Jungle Book
tt0102953,video,Sol Bianca,1990,,"Action,Animation,Sci-Fi",6,237,['Sol Bianca'],https://www.imdb.com/title/tt0102953/,Sol Bianca
tt0127916,video,Transformers: Zone,1990,,"Action,Animation,Family",5.9,191,['Transformers: Zone'],https://www.imdb.com/title/tt0127916/,Transformers: Zone
tt5752586,video,Snow White,1990,,"Animation,Family,Fantasy",4.6,20,['Snow White'],https://www.imdb.com/title/tt5752586/,Snow White
tt5972260,short,Pickpocket,1990,,"Animation,Short",5.9,19,['Karmannik'],https://www.imdb.com/title/tt5972260/,Karmannik
tt5880016,short,Zemlyanichniy dozhdik,1990,,"Animation,Short",6.8,111,['Zemlyanichniy dozhdik'],https://www.imdb.com/title/tt5880016/,Zemlyanichniy dozhdik
tt0243385,tvMovie,The Little Match Girl,1990,,"Animation,Family",7.7,35,['The Little Match Girl'],https://www.imdb.com/title/tt0243385/,The Little Match Girl
tt1227417,video,Joseph and His Brothers,1990,,"Animation,Family,Short",6.4,54,['Joseph and His Brothers'],https://www.imdb.com/title/tt1227417/,Joseph and His Brothers
tt6011660,short,"Unprecedented, Unheard",1990,,"Animation,Short",6.2,15,"['Nevidannaya, neslyhannaya']",https://www.imdb.com/title/tt6011660/,"Nevidannaya, neslyhannaya"
tt0241959,short,The Bedroom,1990,,"Animation,Short",6.3,19,['De slaapkamer'],https://www.imdb.com/title/tt0241959/,De slaapkamer
tt6053164,short,Etogo ne mozhet byt,1990,,"Animation,Short",5.6,10,['Etogo ne mozhet byt'],https://www.imdb.com/title/tt6053164/,Etogo ne mozhet byt
tt5964478,short,Komino,1990,,"Animation,Short",6.3,14,['Komino'],https://www.imdb.com/title/tt5964478/,Komino
tt6027510,tvShort,Pugalo,1990,,"Animation,Short",6.3,33,['Pugalo'],https://www.imdb.com/title/tt6027510/,Pugalo
tt6024374,short,In the Footsteps of the Bambr,1990,,"Animation,Short",5.8,22,['Po sledam Bambra'],https://www.imdb.com/title/tt6024374/,Po sledam Bambra
tt6024504,tvShort,Pochemu deneg kury ne klyuyut,1990,,"Animation,Short",5.3,16,['Pochemu deneg kury ne klyuyut'],https://www.imdb.com/title/tt6024504/,Pochemu deneg kury ne klyuyut
tt6235266,short,The Adventures of the Grasshopper Kuzya. Story One,1990,,"Animation,Short",5.1,23,['Priklyucheniya kuznechika Kuzi (Istoriya pervaya)'],https://www.imdb.com/title/tt6235266/,Priklyucheniya kuznechika Kuzi (Istoriya pervaya)
tt6206366,short,Three Pans Are Housekeeping,1990,,"Animation,Short",7.4,30,['Tri panka khozyaystvuyut'],https://www.imdb.com/title/tt6206366/,Tri panka khozyaystvuyut
tt6055886,short,Soldat i chyort,1990,,"Animation,Short",4.1,13,['Soldat i chyort'],https://www.imdb.com/title/tt6055886/,Soldat i chyort
tt6102976,short,Monster,1990,,"Animation,Short",7.3,31,['Chudovishche'],https://www.imdb.com/title/tt6102976/,Chudovishche
tt6101052,short,Kuritsa,1990,,"Animation,Short",6.4,12,['Kuritsa'],https://www.imdb.com/title/tt6101052/,Kuritsa
tt6100270,short,Pulsar,1990,,"Animation,Short",7.6,38,['Pulsar'],https://www.imdb.com/title/tt6100270/,Pulsar
tt6356834,video,Gadurin,1990,,"Animation,Sci-Fi",6.1,19,['Gadurin'],https://www.imdb.com/title/tt6356834/,Gadurin
tt6241914,short,Oslik,1990,,"Animation,Short",5.7,10,['Oslik'],https://www.imdb.com/title/tt6241914/,Oslik
tt0241840,short,The Portrait,1990,,"Animation,Comedy,Short",6.5,14,['Portrt'],https://www.imdb.com/title/tt0241840/,Portrt
tt0241396,tvMovie,Earthday Birthday,1990,,Animation,6.3,36,['Earthday Birthday'],https://www.imdb.com/title/tt0241396/,Earthday Birthday
tt0241399,short,"Hen, His Wife",1990,,"Animation,Comedy,Drama",6.6,549,['Ego zhena kuritsa'],https://www.imdb.com/title/tt0241399/,Ego zhena kuritsa
tt1372179,tvSeries,Rosie & Jim,1990,2000,"Adventure,Animation,Documentary",6.5,332,['Rosie & Jim'],https://www.imdb.com/title/tt1372179/,Rosie & Jim
tt0330699,video,Nineteen,1990,,"Animation,Drama,Romance",6.1,59,['J?-ky?'],https://www.imdb.com/title/tt0330699/,J?-ky?
tt1230107,video,The Adventures of Ronald McDonald: McTreasure Island,1990,,"Adventure,Animation,Comedy",7.2,103,['The Adventures of Ronald McDonald: McTreasure Island'],https://www.imdb.com/title/tt1230107/,The Adventures of Ronald McDonald: McTreasure Island
tt6489232,short,Danilo i Nenila 2,1990,,"Animation,Short",5.2,11,['Danilo i Nenila 2'],https://www.imdb.com/title/tt6489232/,Danilo i Nenila 2
tt6480842,short,Three Little Froggies #3,1990,,"Animation,Short",6.2,27,['Tri lyagushonka. Vypusk tretiy'],https://www.imdb.com/title/tt6480842/,Tri lyagushonka. Vypusk tretiy
tt0331810,tvMiniSeries,1+2 = paradaisu,1990,1990,"Animation,Comedy,Romance",4.9,129,['1+2 = paradaisu'],https://www.imdb.com/title/tt0331810/,1+2 = paradaisu
tt0333949,short,Mourir en Macdoine,1990,,"Animation,Short",6.8,8,['Mourir en Macdoine'],https://www.imdb.com/title/tt0333949/,Mourir en Macdoine
tt0332410,movie,The Trace Leads to the Silver Lake,1990,,"Adventure,Animation,Comedy",7.4,59,['Die Spur fhrt zum Silbersee'],https://www.imdb.com/title/tt0332410/,Die Spur fhrt zum Silbersee
tt6919942,tvMovie,Around the World in 80 Days,1990,,"Adventure,Animation",6.9,11,['Around the World in 80 Days'],https://www.imdb.com/title/tt6919942/,Around the World in 80 Days
tt6841234,tvSeries,Bump,1990,1994,"Animation,Family",7.6,17,['Bump'],https://www.imdb.com/title/tt6841234/,Bump
tt0334205,movie,Ra: Path of the Sun God,1990,,"Animation,Drama,Fantasy",7.7,169,['Ra: Path of the Sun God'],https://www.imdb.com/title/tt0334205/,Ra: Path of the Sun God
tt0237373,short,Kid Stuff,1990,,"Animation,Family,Short",6.9,14,['Kid Stuff'],https://www.imdb.com/title/tt0237373/,Kid Stuff
tt0333215,movie,The Magician's Hat,1990,,"Animation,Family,Fantasy",8.4,815,['Carobnjakov sesir'],https://www.imdb.com/title/tt0333215/,Carobnjakov sesir
tt10177424,short,Kto tam?,1990,,"Animation,Short",4.8,11,['Kto tam?'],https://www.imdb.com/title/tt10177424/,Kto tam?
tt7014274,video,Licca fushigi-na fushigi-na Y?nia monogatari,1990,,"Adventure,Animation,Family",7.7,9,['Licca fushigi-na fushigi-na Y?nia monogatari'],https://www.imdb.com/title/tt7014274/,Licca fushigi-na fushigi-na Y?nia monogatari
tt0337762,tvSeries,G.I. Joe,1990,1992,"Action,Animation",7.3,1629,['G.I. Joe'],https://www.imdb.com/title/tt0337762/,G.I. Joe
tt0236597,short,The Phoenix,1990,,"Animation,Short",6.8,12,['The Phoenix'],https://www.imdb.com/title/tt0236597/,The Phoenix
tt0103373,tvSeries,Bobby's World,1990,1998,"Adventure,Animation,Comedy",7.2,5300,"[""Bobby's World""]",https://www.imdb.com/title/tt0103373/,Bobby's World
tt7786484,video,Hijiri mika era gakuen hy?ry?-ki,1990,,"Animation,Drama,Horror",4.3,15,['Hijiri mika era gakuen hy?ry?-ki'],https://www.imdb.com/title/tt7786484/,Hijiri mika era gakuen hy?ry?-ki
tt7765926,short,The Sweet Turnip,1990,,"Animation,Comedy,Fantasy",6,22,['Sladkaya repa'],https://www.imdb.com/title/tt7765926/,Sladkaya repa
tt8112486,tvMovie,Revolting Rhymes,1990,,Animation,7.3,17,['Revolting Rhymes'],https://www.imdb.com/title/tt8112486/,Revolting Rhymes
tt8112524,tvMovie,The Magic Finger,1990,,Animation,5.6,15,['The Magic Finger'],https://www.imdb.com/title/tt8112524/,The Magic Finger
tt0233238,short,The Arnold Waltz,1990,,"Animation,Comedy,Short",6.6,57,['The Arnold Waltz'],https://www.imdb.com/title/tt0233238/,The Arnold Waltz
tt1237803,tvMovie,Madeline's Rescue,1990,,"Adventure,Animation,Family",8.5,54,"[""Madeline's Rescue""]",https://www.imdb.com/title/tt1237803/,Madeline's Rescue
tt0341942,tvSeries,Stay Tooned,1990,,"Animation,Family",8.1,43,['Stay Tooned'],https://www.imdb.com/title/tt0341942/,Stay Tooned
tt0341227,short,Amazonia,1990,,"Animation,Short",6.2,23,['Amazonia'],https://www.imdb.com/title/tt0341227/,Amazonia
tt0343936,tvMovie,The Little Prince,1990,,Animation,8.1,87,['Der kleine Prinz'],https://www.imdb.com/title/tt0343936/,Der kleine Prinz
tt0103542,tvSeries,Sharky & George,1990,1992,"Adventure,Animation,Comedy",6.8,484,['Sharky & George'],https://www.imdb.com/title/tt0103542/,Sharky & George
tt0938793,tvMovie,Rootin' Tootin' Roundup,1990,,"Animation,Comedy,Family",6.7,19,"[""Rootin' Tootin' Roundup""]",https://www.imdb.com/title/tt0938793/,Rootin' Tootin' Roundup
tt0891408,tvSeries,El retorno de D'Artacan,1990,,"Adventure,Animation,Comedy",6.1,109,"[""El retorno de D'Artacan""]",https://www.imdb.com/title/tt0891408/,El retorno de D'Artacan
tt0347224,video,INXS: Greatest Video Hits,1990,,"Animation,Documentary,Music",8.4,43,['INXS: Greatest Video Hits'],https://www.imdb.com/title/tt0347224/,INXS: Greatest Video Hits
tt0227745,short,Vignette: Para Sight,1990,,"Animation,Short",6,17,['Vignette: Para Sight'],https://www.imdb.com/title/tt0227745/,Vignette: Para Sight
tt0907124,short,Cat and Company,1990,,"Animation,Short",6.4,61,['Kot i Ko.'],https://www.imdb.com/title/tt0907124/,Kot i Ko.
tt0902978,short,The Funtastic World of Hanna-Barbera,1990,,"Adventure,Animation,Comedy",8.1,71,['The Funtastic World of Hanna-Barbera'],https://www.imdb.com/title/tt0902978/,The Funtastic World of Hanna-Barbera
tt8977476,short,How Ninochka Became the Queen,1990,,"Animation,Short",5.5,20,['Kak Ninochka caricey stala'],https://www.imdb.com/title/tt8977476/,Kak Ninochka caricey stala
tt0856135,tvSeries,Les fables gomtriques,1990,1993,Animation,8.3,13,['Les fables gomtriques'],https://www.imdb.com/title/tt0856135/,Les fables gomtriques
tt0856136,tvSeries,Los Fruittis,1990,,"Animation,Family",6.2,421,['Los Fruittis'],https://www.imdb.com/title/tt0856136/,Los Fruittis
tt0834559,short,El billar,1990,,"Animation,Short",7.8,14,['El billar'],https://www.imdb.com/title/tt0834559/,El billar
tt0834582,tvMovie,Lupin the 3rd: The Hemingway Papers,1990,,"Action,Adventure,Animation",6.8,408,['Rupan sansei: Hemingway paper no nazo'],https://www.imdb.com/title/tt0834582/,Rupan sansei: Hemingway paper no nazo
tt9053050,short,Vanyusha the Alien,1990,,"Animation,Short",5.7,21,['Prishelets Vanusha'],https://www.imdb.com/title/tt9053050/,Prishelets Vanusha
tt9057904,short,In Search of Olwen,1990,,"Animation,Short",5.8,16,['V poiskakh Oluen'],https://www.imdb.com/title/tt9057904/,V poiskakh Oluen
tt0350709,short,"Chico Bento, ia a On?a!",1990,,"Animation,Comedy,Family",7,121,"['Chico Bento, ia a On?a!']",https://www.imdb.com/title/tt0350709/,"Chico Bento, ia a On?a!"
tt0819924,short,Poumse...,1990,,"Animation,Comedy,Short",6.6,116,['Poumse...'],https://www.imdb.com/title/tt0819924/,Poumse...
tt0159362,movie,City Hunter: Million Dollar Conspiracy,1990,,"Action,Animation,Comedy",6.9,359,['City Hunter: Hyakuman doru no inb?'],https://www.imdb.com/title/tt0159362/,City Hunter: Hyakuman doru no inb?
tt0159394,tvMiniSeries,The Dark Myth,1990,,"Animation,Fantasy,Horror",5.3,128,['Ankoku shinwa'],https://www.imdb.com/title/tt0159394/,Ankoku shinwa
tt0226202,short,Natha?l et la chasse aux phoques,1990,,"Animation,Short",7,8,['Natha?l et la chasse aux phoques'],https://www.imdb.com/title/tt0226202/,Natha?l et la chasse aux phoques
tt0226035,short,Karate Kids,1990,,"Animation,Short",6.4,10,['Karate Kids'],https://www.imdb.com/title/tt0226035/,Karate Kids
tt0158455,tvSeries,Iczer Reborn,1990,1991,"Animation,Sci-Fi",6.2,64,['B?ken! Iczer-3'],https://www.imdb.com/title/tt0158455/,B?ken! Iczer-3
tt0813396,tvMiniSeries,Guardian of Darkness,1990,,"Animation,Drama,Horror",6,52,['Ankoku Shinden Takegami'],https://www.imdb.com/title/tt0813396/,Ankoku Shinden Takegami
tt9198314,short,Frisky,1990,,"Animation,Short",5.4,10,['Rezvyy'],https://www.imdb.com/title/tt9198314/,Rezvyy
tt0791151,video,Swans,1990,,Animation,7.2,14,['Swans'],https://www.imdb.com/title/tt0791151/,Swans
tt0132256,short,Jours de plaine,1990,,"Animation,Musical,Short",6.8,24,['Jours de plaine'],https://www.imdb.com/title/tt0132256/,Jours de plaine
tt0132611,tvSeries,"Wake, Rattle & Roll",1990,1992,"Animation,Comedy,Family",7.5,103,"['Wake, Rattle & Roll']",https://www.imdb.com/title/tt0132611/,"Wake, Rattle & Roll"
tt9222958,short,The Door in the Wall,1990,,"Animation,Drama,Family",7,11,['The Door in the Wall'],https://www.imdb.com/title/tt9222958/,The Door in the Wall
tt0500121,video,Once Upon a Potty,1990,,"Animation,Family,Musical",7.4,35,['Once Upon a Potty'],https://www.imdb.com/title/tt0500121/,Once Upon a Potty
tt0220204,tvSeries,Chibi Maruko-chan,1990,1992,"Animation,Comedy,Family",8,730,['Chibi Maruko-chan'],https://www.imdb.com/title/tt0220204/,Chibi Maruko-chan
tt0220218,tvMiniSeries,Cyber City Oedo 808,1990,1991,"Action,Adventure,Animation",7.5,2705,['Saiba shiti ?edo 808'],https://www.imdb.com/title/tt0220218/,Saiba shiti ?edo 808
tt0485454,short,Dig My Do,1990,,"Animation,Short",6.6,38,['Dig My Do'],https://www.imdb.com/title/tt0485454/,Dig My Do
tt0218797,tvSeries,Zazoo U,1990,1991,Animation,7.8,35,['Zazoo U'],https://www.imdb.com/title/tt0218797/,Zazoo U
tt0484371,video,Sword for Truth,1990,,"Action,Adventure,Animation",5,282,['Shuranosuke Zanmaken: Shikamamon no Otoko'],https://www.imdb.com/title/tt0484371/,Shuranosuke Zanmaken: Shikamamon no Otoko
tt0484276,short,"For You, Armenia",1990,,"Animation,Drama,Short",4.4,33,"['Kez, Hayastan']",https://www.imdb.com/title/tt0484276/,"Kez, Hayastan"
